"blockNumber","transactionHash","logIndex","address","event","agentId","clientAddress","indexedTag1","feedbackIndex","value","valueDecimals","tag1","tag2","endpoint","feedbackURI","feedbackHash"
"24427721","0x2ab7bcdf2191e8cb6687ed10089c0335e3b3992048c492fd088e9333fbecad24","510","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","23659","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x489a36b78335cccc5af368e9373ea480987d57e536c58db331cd3a9efff5b9fb"
"24427724","0xedf0b9c7f8f0b85c6481d5420090e1d62a6bc04f3513f88d3780bfd9dae5fbd1","883","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","23660","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0xdf9f6be2e9088d720edf06cc55f2d7eb25fe1d663a17af1dd30fa0d18b5272ef"
"24427758","0x7ffc9a472586b4a49927173b1956a38c382818095145dd35f151ee61df17632a","779","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","10530","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x89109df30022b475ebd3fc73a4c22cbef4b57eab6542004f84494b0bf6d51898"
"24427762","0x6d2d9859434505007778b20a26928a6b285d7e1b2ebcfd31efd8a52b3cd439da","313","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","23821","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x8a7f3401eff7fd8ed5f2edd4f802831123cf7e88feae8e99a13899c2c6c7536e"
"24427770","0xd4bfbd36a879c868f64cb9a9a4e872043f0f19a77e24abf6d663ba67f1b0129e","367","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","21616","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x476a3b12b0408d4579fb233f607326d5a876902a84b6969908d4a74573ca0f00"
"24427773","0x87ba80f9a3eb8984c46843bfc3cb161ab2008db83291db472a628d7f7224bc35","366","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","21617","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x49f48babda92f658c44c9a265d7aa692d5c3c37d68b45ba30198047928202cac"
"24427800","0x128bbf448f26298f4090ab61de55bf9a0ef09dff886023fc5ea4c4121c124f12","432","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","23499","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x6c8945eadb9e1f854495dbe6af9f50222193cb328187ab0de23a4f83bb517c52"
"24427804","0x8e4f8d94430e9073af8929b843864f4227fca4a843fd316b01b2980a3ec1a6ad","794","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","23629","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0xb46806414fcc328ee6adb937e1ddd26793eae2a4907a2b87fd185d094ac1e061"
"24427809","0x4eb8414c584a52f3294be06f767280a5dc32fb631a4358a292e47b448fe761e3","621","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","21630","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x4245db719cc8bcde1a4404645ff1dd5606254869ddb80d3f287d8df1717e7ff9"
"24427812","0xe5b0dd8954c4ccec6786b90c985fdb58204ab9b135166739ef3083ae9ac79045","1384","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","2423","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x6b71b3354ab4ceb6d5fa174c021270edeff91c611a63013aa3fac064b17fad41"
"24427847","0xe271ac877bb8d9f5def62ba051b1151e52bc07575c2127c1a403bf189fda4a8a","366","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","14328","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x8334f3dfd8cbaf027b989d59f6b85124433e653533ed3488627a13a9a490c6dd"
"24427854","0x116201fd584895eb33688bdf03f68d65bdc6bbc18da8c91a42e99c50b9d8e10a","671","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","14329","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x26fcfb71f8200b42121c8a7636d260ebbba00cfa6e16369c4d57acf6ca1d648e"
"24427866","0xfe9b7d2848ee2e29480f918c2b3ce7f86458c44ab7e563632423764d30ad5f35","713","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","21642","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0xee0020f5e5acf04dfab33366615d1d6a5036bb5d0d33464b17c9ab1d6520ccba"
"24427869","0x70c3e348a789e7902788a900080664e47a544214b722599968cb3389307b15f4","347","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","14330","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0xe719e6cf28f4ac43e9fec4db0c0b3ee9106de8d60295fec4d0d4c729ba59b676"
"24427881","0x77f25cedcab64ff276af89fde5f25326496beae9d9324a377f0b9c097360859e","760","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","3246","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0xf32a9c3077a9b8e2ccb97670cf9722e808c2460acba29dc22f29ebc72c4604f1","1","100","0","liveness","liveness-check","Liveness: reachable=True, endpoint=https://ag0.xyz","","0x01cd655d0f79cbc1a8be61400e18d491e2a12bec03ba86afe9d5c78dc22c2cca"
"24427887","0x6ee6c386a03944d92e5473a42c91d6a8319b373d22859a0a380352eb1a9c7ded","948","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","5415","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0xf32a9c3077a9b8e2ccb97670cf9722e808c2460acba29dc22f29ebc72c4604f1","1","100","0","liveness","liveness-check","Liveness: reachable=True, endpoint=https://ag0.xyz","","0x430770891092a7b071f534ab399c5639ba23a8683b5a729d51e7e341b1a8ac43"
"24427894","0xbd6be3a6be50ab01acf7a453f4a23a3930c0f6d0854299b3e4e7f1c7bc15eabc","168","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","22979","0xA64d893f83b22a3a99C84F883f53ce1D8C75cd5b","0x4e8a98b2fc53f67d97786111f808b68a886c4487149ab93b7defcb7a65226eec","1","100","0","Easy to use","Accurate","","ipfs://Qm0caf1a17d44edad6e01fc98bf26ba56ece6041a62372","0xd8c6aff17b49750b123237a4034a4645e4cebd6e27d3d0129015cc12470f4819"
"24427901","0xb4d0b8abfae2b6d1a38ca8a32a236021ba286b9e4f150cf6605ec5a24994f5e4","1989","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","10298","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0xf32a9c3077a9b8e2ccb97670cf9722e808c2460acba29dc22f29ebc72c4604f1","1","100","0","liveness","liveness-check","Liveness: reachable=True, endpoint=https://api.khorus.io/api/v1/agents/e6205ce7-f52b-4eb0-bf31-95166346c59a/card","","0xe5fd8fc7be01658bfcdf37420096a45d6506c2ea218aa3ff9c10aae3d1f19991"
"24427912","0x87712c084600ed5788fa94d1db39d5e75efae16198e13148c3cc7b9627b59fc6","1052","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","10305","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0xf32a9c3077a9b8e2ccb97670cf9722e808c2460acba29dc22f29ebc72c4604f1","1","100","0","liveness","liveness-check","Liveness: reachable=True, endpoint=https://api.khorus.io/api/v1/agents/80aa2e77-845e-4aed-ad43-2dbe118fa32c/card","","0xcc10a9c7442f2e9ffb2a95e6ef0ea6369dce8c6f4f41e2a863fb0dac0817d62b"
"24427920","0xbd5bc37a78a11f73948afd2f644e8d31d04ef0a94a13d5ca00cfb59f7e9cd067","871","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","10302","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0xf32a9c3077a9b8e2ccb97670cf9722e808c2460acba29dc22f29ebc72c4604f1","1","100","0","liveness","liveness-check","Liveness: reachable=True, endpoint=https://mesh-data.heurist.xyz/erc8004/TwitterIntelligenceAgent.json","","0xcf0066aa50c9376481e1d56c502f7eff98f2c060194350268426a50a7a6a3056"
"24427923","0xd3357f8925aae14123602fa93bf30944b209bce35e0007c9eea9e3a07f16db55","609","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","10303","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0xf32a9c3077a9b8e2ccb97670cf9722e808c2460acba29dc22f29ebc72c4604f1","1","100","0","liveness","liveness-check","Liveness: reachable=True, endpoint=https://mesh-data.heurist.xyz/erc8004/CaesarResearchAgent.json","","0xd05632ae27ab3f18a1741db611d1ee13002010f7614826f5d489869d122a7994"
"24427926","0x6fd48eb23b71fc848df21cab16dafd359bdc5f18a375b69d1118bbb3d6ab480d","682","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","4461","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0xf32a9c3077a9b8e2ccb97670cf9722e808c2460acba29dc22f29ebc72c4604f1","2","100","0","liveness","liveness-check","Liveness: reachable=True, endpoint=https://ag0.xyz","","0x9da032a5ba3afbd0468b5c1e241753f45ddc537edab84e34016898572e317a21"
"24427929","0x2db1cccbf33bf184ae186978906900351922d9c9d312a44dc3de46de61f9d2cf","449","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","22727","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0xf32a9c3077a9b8e2ccb97670cf9722e808c2460acba29dc22f29ebc72c4604f1","1","100","0","liveness","liveness-check","Liveness: reachable=True, endpoint=https://tennis-agent-production.up.railway.app/.well-known/erc8004.json","","0x39c0768295b2c9b1c1b7bbc09ee9d54354c0a9498782ef004865568e24ffe41a"
"24427932","0x36e9b983ebd3306fc727416a4b75bdb9fc1f6ce9a13de88ab7420b7eafa805f4","730","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","22745","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0xf32a9c3077a9b8e2ccb97670cf9722e808c2460acba29dc22f29ebc72c4604f1","1","100","0","liveness","liveness-check","Liveness: reachable=True, endpoint=https://flight-intel-production.up.railway.app/.well-known/erc8004.json","","0x018bbac5483c1ad07cb7d689bd2894cff0603331a435af01b5fce051854ed9ce"
"24427935","0x759ba1c4c1cea52fea815defea7de63a408a991e6745cf462ad1afc0ab3687a5","754","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","22759","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0xf32a9c3077a9b8e2ccb97670cf9722e808c2460acba29dc22f29ebc72c4604f1","1","100","0","liveness","liveness-check","Liveness: reachable=True, endpoint=https://name-intel-production.up.railway.app/.well-known/erc8004.json","","0x4cba1702dc1407f1133d8b84014a1d92592ac6687bc9ae0cfef41ebab1ea3049"
"24427938","0x18958db57dd1a795aab1035c4737d5b7e67033316e4ecf18b7f939a04b776d82","387","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","22897","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0xf32a9c3077a9b8e2ccb97670cf9722e808c2460acba29dc22f29ebc72c4604f1","1","100","0","liveness","liveness-check","Liveness: reachable=True, endpoint=https://futureswamp.studio/raven-agent.json","","0x8ce38ba5c1b49b285412941b79912940d6e01d7f12060d98e64c2e89213ac217"
"24427941","0x5f0e316b37aa17662c679db4d57a27e111b4c23085156e2fa2e86a7130e4f38b","570","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","22898","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0xf32a9c3077a9b8e2ccb97670cf9722e808c2460acba29dc22f29ebc72c4604f1","1","100","0","liveness","liveness-check","Liveness: reachable=True, endpoint=https://futureswamp.studio/raven-agent.json","","0xc984b45812c62d0416909aeeb34402f18d7e8a358cbca151203b3ab784f0daaf"
"24427947","0x11f15fec4b85ab878eec3deac201cdbdea1ff8a771195ca4c9bd852e9dd18884","626","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","3268","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0xf32a9c3077a9b8e2ccb97670cf9722e808c2460acba29dc22f29ebc72c4604f1","1","100","0","liveness","liveness-check","Liveness: reachable=True, endpoint=https://ag0.xyz","","0x51ea835c8b9ddd696ecb53a808b53b481846c5d72062e08314a60728673054cb"
"24427950","0x1dc58c2a9de29e49cd8afe7ecefede1e5692017b39d18b13a94bc5d6accf9cff","316","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","6374","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0xf32a9c3077a9b8e2ccb97670cf9722e808c2460acba29dc22f29ebc72c4604f1","1","100","0","liveness","liveness-check","Liveness: reachable=True, endpoint=https://ag0.xyz","","0x3b7e91473e005d6c945e882b6ca58d11b646be1365ed88612eae61813c4a87f0"
"24427953","0x085412cc4675d0ce451d6dfdeb2bf10313b8de15ccaf9fb8b413551266a0c74a","511","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","23513","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0xf32a9c3077a9b8e2ccb97670cf9722e808c2460acba29dc22f29ebc72c4604f1","2","100","0","liveness","liveness-check","Liveness: reachable=True, endpoint=https://ag0.xyz","","0x4ad5edfe76bb920b67ca404301cbb6496852c2055a2184e5eff50250cf245b42"
"24427956","0x7218f4ed3112d0c267764d6d962fb21173b6abf3035f3db563772aa66690e9b4","340","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","23514","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0xf32a9c3077a9b8e2ccb97670cf9722e808c2460acba29dc22f29ebc72c4604f1","2","100","0","liveness","liveness-check","Liveness: reachable=True, endpoint=https://ag0.xyz","","0x00781256ed187f96e936d129b28adba9e36265c7361b4e104725f14c0f5930bf"
"24427959","0xaf3b6a9d4045b779527e1ea601e1aa3ac4f60dbf935fdba8ba94394d8f223191","295","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","21649","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x23441fe845e7f53fed6ba931b44e359cfcec21ea0daf0abac7feb64adb58ad4f"
"24427963","0x545a721154a6ccf357440cb896bd0058de6fabfe00ff3b2bee487e09c0e8fbaa","417","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","14412","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x72b845d454ba87fe12fda8cc77ced8447e2d9a0108fa465a3c5c0362df073133"
"24427967","0x9eb5bf1e41eda0b58c9a63175d2e9e47050f080e6f99f8780f7dabe9696be78b","398","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","23516","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0xf32a9c3077a9b8e2ccb97670cf9722e808c2460acba29dc22f29ebc72c4604f1","2","100","0","liveness","liveness-check","Liveness: reachable=True, endpoint=https://ag0.xyz","","0xbfee0bb72a77e3ce07545893410aee3235ee495a737f2f4b5d9c605326f2b2d2"
"24427975","0xd6aa57e7fa501599fe89ac40f26ea3e33279539106981171d921bafcdda27844","683","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","14414","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0xbc70bb3dfed0ebdd1fd4807d528c46b3da25152cc3d85273de8679b2a9d9b470"
"24427978","0x4bb85905f18d5808a14957e6f9baa61343a912a4d2c8e2a55d8cb0485d914439","689","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","14415","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x7500e7cf9310a4e5821ee9dca1bfc5c7ae37ed1a4f41f198552591d696f277e1"
"24428006","0x0e49ce5695159309e0d8e1fd05567b9b22d304c37ec011f141c5d6b51aad57f4","578","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","10612","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0xda7809892058dc067bf1f8896b995f487e7e11e3e6a18a3a7404691862399f8a"
"24428017","0x2927be1f122cd1334c1138d355dc9454382e07941da3fb8c99750dcabc7d3708","351","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","14453","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0xc6a2f506170633e294d6eed05d4c22070a4065041e9a20685227e5d2c2a833c5"
"24428022","0x8e63fc0c517d49a1d0c1a755c700d6ebd43bf77484bcd68058a52311daf98da9","689","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","14454","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x9838310bf325e845f2801db64fd7be652fa92ccad9ca185875184f94ba479dcb"
"24428027","0x15cb580d79e34ee2d4183816ca1e058797184f0cc91dbee7d22857baa482d0d6","397","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","14455","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x345b1f0e774dd10ad0085b035879eea8c5af997ec073a421dca1ed66a9b5be4f"
"24428063","0x0c1d9ce2408d924c75519ca3c0aeb3ad168ce7349b63c41aacaf709fc5d3c6df","593","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","14503","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0xf41366895620ec758d1bd6d31a6a03ca095469ed1c6302007c45bbea058dd10c"
"24428066","0xdd98bd655764af314b90a37f794386e3c4258f6a8ec5b36d8ff9a1520b5c1b11","582","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","14504","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0xe7be96bdfd80778f37e5a59aa3bf5738c3a8c009461270a6a0eed86ac49de12e"
"24428070","0x62e5160a5a1e223f453ef8ab9b4137dae738b1debd1f02fd2aa51546b0dc8b0e","427","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","14505","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x1c61f67363d11dc060f6ca4b095842022fedc86b697c3b592283a17844bc4534"
"24428074","0x60b8b4223f74c73acc9255905b456300a3c148923fdbc5f597d1eb2544161ffc","309","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","14507","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x7b046cb8aae46cb745794867357ec79d4afc0cd257aee0dfdc34c182d51f724b"
"24428101","0x17c42e713087ba055a355758ebfccfc1d290aa96832ee3999936fd25d1dd5238","762","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","10642","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x99695f4786062eb091026926d990afddfbae9a91eaabc34bf12c0cabc28d3774"
"24428104","0xa773a453d2d497ea09d348f18a2de631592a33355d8f5d606fb296b8e1d3655d","324","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","10643","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x846487b219a2fd17552fe8b14ceb37b6673360d82394fdad401a26a22a76feb2"
"24428109","0x0f0ea32d5981cd7b63d9363d74e31b87f2c683c0ed5ff8c100d4ce6fb6b7ed96","719","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","14546","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0xb212079ad06495fb47de1a8cd8803cc5d274e9378e287846dbff0836943abb26"
"24428112","0xfdf78b176efb03a1141aa143fcf090efd0196261c53cc53c6408b9080212ba24","548","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","14547","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x9f6cb2b0dc17564e0ebba9ed5c9fa471b84c5c9ed56e3a046b8b5b04cbf9fcc5"
"24428115","0xfbc19109b75e0e587aa8b9233b960131d8e27adb85956dd00c61f6c76acd5c19","341","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","14548","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0xd8b945f368c36ea6498cc92ba54dd03408c5305b98bb50e9a3d37e1ca23aa501"
"24428143","0xf159107e14f48a4ecdf65c9f578bf0a3e9d747e7787da4845a30d5d442990b10","814","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","14586","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x5f8d197bf278aea1027b4c974de942c2fb9cedbe301a19375f7c2cd85b307ac4"
"24428161","0xc283f72e7a851843f869f2c1d3936541df26586fe3a7d77182ebf091c43299cc","1173","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","14589","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x66b83bff5a892a21567bf286b9a68abaeaf0c0fe7c0a8e9f26f4299064f26d87"
"24428164","0xe09273ab9f6166bc92ceefc02d0fc3ac8b644c18d8abb0a4d1a579843a255c52","551","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","14590","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x434b22a74e4ed3f5d6d492d93ec7308727c7693be1d4f1d474f0c622c3e3c0ac"
"24428198","0xf56f23fb0078494037a2f1e6f7c90b09a267d60d7ff3b9e5ff10dd66210df67d","646","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","21674","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x1808c92dad7d45de5d91cff9519b1afa729dd158ea3d512b0b479b5d010d79d4"
"24428201","0x1f27c40a46448cbbbbb6474c6e6b12685da686811adca6757a090d98aced1126","847","0x8004BAa17C55a88189AE136b182e5fdA19dE9b63","NewFeedback","21675","0xF653068677A9a26d5911Da8ABd1500d043EC807e","0x90dbee9d87d6440c27c601f81cfd9aeb695431649e047fe43e7105512264b578","1","85","0","trust","oracle-screening","Oracle screening: risk=low, flags=[UNVERIFIED]","","0x1d8d9535b6c229c3b3bbbaeb631f381eb86f72352079c3dbb1d1925a70361ae8"
